Age,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLabel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Attrition
0.11784484953130571,2.4441291486822943,5,4,0,3,2,4,-0.8705104372782891,5456,-0.6780493930322936,0,11,3,4,0,-0.16451140099023315,-0.6201892226844657,3,0.48850772848886465,-0.33939373950819707,2.114727885669848,1.3672489585237668,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.42966440714069,1.5803695257836163,2,3,1,3,2,2,-0.07584027979546472,15480,-1.0785044383346125,0,13,3,1,1,-0.42164245835933756,-0.6201892226844657,4,-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,0.8065414765793012,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1.4318670655440953,-0.7641208792270812,2,1,1,2,1,3,-0.8116538507481441,3810,-0.6780493930322936,1,14,3,3,0,-1.0644701017820986,-0.6201892226844657,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2.3078818762192883,-0.8875151110697495,3,2,1,3,4,2,2.07975564203963,22577,0.523315742874663,0,22,4,4,1,3.3067578734926766,-2.171981830933257,2,1.4681889848035046,1.3171933011460915,3.666879868860719,2.7690176633849313,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.11784484953130571,1.7037637576262845,3,4,1,2,3,3,0.6423375630633446,8787,-1.0785044383346125,0,21,4,2,0,-0.16451140099023315,-0.6201892226844657,3,0.32522751910309133,0.7649976209279952,-0.3687152874355457,1.086895217551534,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-0.5391662584750891,0.2230329755142651,4,4,1,4,2,3,-0.38159705963979207,23914,2.1251359240839385,0,12,3,4,0,-0.678773515728442,-0.6201892226844657,3,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0.9938596602064987,-0.8875151110697495,4,2,0,3,5,1,2.644098941043475,22822,0.12286069757234411,0,12,3,4,0,1.3782749432243935,-0.6201892226844657,2,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.008342998196906572,1.456975293940948,3,2,1,4,1,1,-0.6244601585710403,22977,-0.6780493930322936,1,12,3,1,1,-0.42164245835933756,0.1557070814399298,2,0.16194730971731802,0.7649976209279952,-0.3687152874355457,0.8065414765793012,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0.4463504035345031,0.09963874367159682,2,4,1,3,2,4,-0.057992073049861176,13430,1.7246808787816195,0,14,3,4,0,0.6068817711170802,0.1557070814399298,3,1.141628566031958,-0.33939373950819707,-0.3687152874355457,1.6476026994959998,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0.008342998196906572,0.59321567104227,3,4,0,3,1,1,-0.7370738439897293,26914,-0.6780493930322936,0,12,3,3,1,0.8640128284861845,-0.6201892226844657,2,1.794749403575051,0.7649976209279952,3.0460190755843706,3.6100788863016295,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5391662584750891,2.4441291486822943,4,4,0,3,1,3,-0.5265075001219541,11135,2.5255909693862573,0,12,3,2,0,-0.16451140099023315,-0.6201892226844657,3,0.16194730971731802,0.7649976209279952,1.4938670923934996,0.8065414765793012,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.7581699611438873,-0.02375548817107146,3,3,1,3,2,4,-0.03313207079705624,13982,-1.0785044383346125,1,19,3,4,0,0.09261965637887129,-0.6201892226844657,1,0.651787937874638,1.3171933011460915,0.5625759024789769,0.8065414765793012,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.979376322216091,-1.0109093429124179,3,4,1,3,5,1,2.664921848913346,18938,-1.0785044383346125,1,14,3,3,0,3.3067578734926766,-0.6201892226844657,3,4.733793172518971,1.5932911412551394,0.5625759024789769,2.488663922412698,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.22734670086570485,-0.3939381836990763,3,4,1,4,3,3,0.3684525809790235,4658,-0.27759434772997477,0,11,3,1,1,-0.03594587230568093,0.1557070814399298,3,-0.0013328996684553085,0.48889978081894714,1.4938670923934996,0.5261877356070683,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1.2128633628752972,-0.270543951856408,3,3,1,3,2,1,-0.21607618993949254,24795,0.523315742874663,0,11,3,1,3,0.4783162424325279,0.1557070814399298,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.42966440714069,0.7166099028849382,1,2,1,3,3,3,1.5101003767424501,24619,1.7246808787816195,1,12,3,4,0,0.4783162424325279,-0.6201892226844657,4,-0.0013328996684553085,0.48889978081894714,1.4938670923934996,0.8065414765793012,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1.6508707682128936,-0.6407266473844129,2,4,0,3,4,4,2.135850006097241,10310,-0.27759434772997477,0,13,3,4,0,2.535364701385363,-0.6201892226844657,1,-0.32789331844000197,-0.6154915796172451,-0.3687152874355457,-0.0345197463373974,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.0866755151470848,-0.8875151110697495,3,4,1,3,2,3,-0.4302546708867351,5242,-0.6780493930322936,1,11,3,1,0,-0.8073390444129942,0.1557070814399298,3,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-0.8676718124782865,-0.8875151110697495,3,4,1,3,2,3,-0.39392082144032786,16928,-0.6780493930322936,0,14,3,1,1,-0.9359045730975464,0.1557070814399298,2,-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,-0.5952272282818631,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0.9938596602064987,-1.0109093429124179,2,4,0,3,1,1,-0.6544196484654462,22957,1.3242258334793007,0,12,3,3,0,-0.16451140099023315,0.1557070814399298,4,-0.0013328996684553085,0.48889978081894714,0.8730062991171511,0.8065414765793012,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.11784484953130571,-0.8875151110697495,3,4,0,2,1,2,-0.8632861631193544,23826,-0.6780493930322936,0,22,4,2,0,-0.9359045730975464,0.1557070814399298,3,-0.4911735278257753,-0.33939373950819707,0.2521455058408027,-0.3148734873096303,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.33684855220010396,-0.8875151110697495,3,3,1,3,1,3,-0.883471635034025,8045,-0.27759434772997477,0,14,3,3,1,-0.42164245835933756,0.1557070814399298,4,-0.6544537372115486,-0.8915894197262932,-0.3687152874355457,-0.5952272282818631,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.2106607044718917,-0.3939381836990763,1,3,1,3,1,3,-0.636783920371576,6020,-1.0785044383346125,1,14,3,4,0,-0.9359045730975464,0.1557070814399298,3,-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
-0.42966440714069,-1.0109093429124179,4,3,1,2,1,1,-0.7870063271470725,3339,0.12286069757234411,1,11,3,2,0,-0.678773515728442,-1.3960855268088614,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-0.42966440714069,-0.270543951856408,3,3,1,3,3,3,1.1023538440661025,25995,-1.0785044383346125,0,11,3,4,0,0.34975071374797573,0.1557070814399298,4,0.9783483566461847,1.3171933011460915,0.2521455058408027,0.8065414765793012,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.0866755151470848,-1.0109093429124179,1,3,1,3,2,2,-0.032707113493589485,22107,-1.0785044383346125,1,13,3,4,1,-0.678773515728442,-2.171981830933257,3,-0.32789331844000197,-0.063295899399149,-0.3687152874355457,-0.0345197463373974,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
-1.0866755151470848,-0.270543951856408,3,4,0,2,2,1,0.06545802360722999,23398,2.1251359240839385,0,19,3,1,0,-0.2930769296747854,-0.6201892226844657,1,-0.0013328996684553085,0.48889978081894714,-0.6791456840737199,0.8065414765793012,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.5246829204846812,-0.8875151110697495,1,3,1,3,1,1,-0.8883586440238926,9518,0.12286069757234411,0,13,3,3,1,-1.0644701017820986,0.1557070814399298,3,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.5413689168784945,0.2230329755142651,2,4,0,2,4,2,1.4106603677312304,24439,0.12286069757234411,0,16,3,2,0,2.2782336440162587,-1.3960855268088614,2,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
-1.8531884744878788,0.2230329755142651,3,4,0,2,1,1,-0.8292895788420143,18275,-0.6780493930322936,1,15,3,1,0,-1.3216011591512031,-0.6201892226844657,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
-0.7581699611438873,-1.0109093429124179,3,4,1,3,1,2,-0.6212729787950396,9369,-1.0785044383346125,1,21,4,1,1,0.09261965637887129,-0.6201892226844657,3,0.651787937874638,1.3171933011460915,0.8730062991171511,0.8065414765793012,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0.7748559575377005,2.320734916839626,3,4,0,4,4,4,1.448481567739771,11737,0.12286069757234411,1,18,3,3,1,1.5068404719089457,-0.6201892226844657,3,0.8150681472604113,1.8693889813641875,2.7355886789461965,1.9279564404682326,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
-0.2106607044718917,0.59321567104227,4,3,1,2,1,2,-0.586426479910766,10074,-0.6780493930322936,1,24,4,4,1,-0.8073390444129942,-0.6201892226844657,1,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.2106607044718917,1.5803695257836163,3,4,1,1,1,3,-0.4829493765166122,19225,-1.0785044383346125,0,15,3,3,0,-0.678773515728442,-0.6201892226844657,3,-0.32789331844000197,-0.063295899399149,0.5625759024789769,-0.3148734873096303,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.6486681098094882,-0.14714972001373974,2,1,1,3,3,4,0.9115480148095313,8386,-0.6780493930322936,0,18,3,1,1,0.2211851850634235,1.707499689688721,3,0.9783483566461847,0.7649976209279952,2.114727885669848,1.3672489585237668,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.008342998196906572,1.456975293940948,2,3,0,3,1,4,-0.7500350417454652,21222,0.9237707881769818,0,15,3,2,1,-0.16451140099023315,0.1557070814399298,3,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-1.1559347102263289,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.5558522548689022,2.320734916839626,4,4,0,2,2,4,-0.42069313155873317,4386,-1.0785044383346125,0,11,3,4,3,-0.5502079870438897,0.9316033855643254,4,-0.16461310905422863,0.21280194070989908,-0.6791456840737199,-0.0345197463373974,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.2106607044718917,-1.0109093429124179,4,3,0,1,1,4,-0.7491851271385317,8952,-0.6780493930322936,0,12,3,4,1,-0.9359045730975464,1.707499689688721,3,-0.4911735278257753,-0.33939373950819707,-0.3687152874355457,-0.8755809692540959,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0.9938596602064987,-1.0109093429124179,4,4,1,3,3,1,0.6147153383380057,12368,1.7246808787816195,0,16,3,3,1,0.7354472998016324,0.1557070814399298,3,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.3201625558062908,-0.8875151110697495,3,3,0,3,2,1,-0.41750595178273253,6039,-1.0785044383346125,1,12,3,4,0,-0.9359045730975464,0.1557070814399298,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0.5558522548689022,-0.02375548817107146,2,1,0,3,1,4,-0.6012999855321024,16458,-0.6780493930322936,0,13,3,3,0,0.09261965637887129,0.1557070814399298,3,0.8150681472604113,1.3171933011460915,0.8730062991171511,1.086895217551534,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.1961773664814839,0.2230329755142651,2,1,1,3,2,1,-0.3743727854808573,22722,-0.6780493930322936,1,13,3,3,1,-0.8073390444129942,0.1557070814399298,3,-0.32789331844000197,-0.33939373950819707,0.2521455058408027,-0.3148734873096303,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.7436866231534796,1.0867925984129432,1,4,0,3,1,4,-0.8095290642308104,8870,-0.6780493930322936,0,19,3,1,0,-1.3216011591512031,0.1557070814399298,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
-0.6486681098094882,0.3464272073569334,1,3,0,3,1,4,-0.5469054506883583,6984,2.1251359240839385,1,23,4,3,1,-0.5502079870438897,-2.171981830933257,3,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1.3223652142096962,0.8400041347276065,3,4,0,3,1,1,-0.8320518013145481,24941,0.523315742874663,1,16,3,2,1,0.7354472998016324,-0.6201892226844657,2,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.1961773664814839,-1.0109093429124179,2,1,0,1,1,4,-0.45447723718433986,5288,0.12286069757234411,0,14,3,1,1,-0.8073390444129942,-0.6201892226844657,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-1.1559347102263289,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.11784484953130571,0.8400041347276065,3,2,0,3,2,2,-0.4897486933720802,16379,-0.27759434772997477,0,12,3,2,0,-0.42164245835933756,1.707499689688721,4,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-1.0866755151470848,-0.7641208792270812,3,3,1,2,1,3,-0.836513853000949,25326,-0.6780493930322936,1,15,3,4,1,-1.3216011591512031,-0.6201892226844657,2,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-0.8755809692540959,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.3223652142096962,1.5803695257836163,4,1,0,3,4,2,2.1056780375511015,3498,0.12286069757234411,0,16,3,2,2,2.0211025866471544,-0.6201892226844657,3,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.0866755151470848,1.3335810620982798,3,4,0,3,2,3,0.7390153496020304,12916,-0.6780493930322936,0,14,3,4,0,-0.5502079870438897,-0.6201892226844657,3,-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,0.8065414765793012,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0.33684855220010396,-0.3939381836990763,2,3,1,3,4,4,2.110777525192703,17381,-0.6780493930322936,1,21,4,4,0,1.2497094145398413,-0.6201892226844657,3,2.284590031732371,0.7649976209279952,1.4938670923934996,0.8065414765793012,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.3201625558062908,-1.0109093429124179,5,2,1,3,1,4,-0.8099540215342771,7660,-0.6780493930322936,0,12,3,4,1,-0.16451140099023315,0.9316033855643254,2,0.48850772848886465,1.3171933011460915,1.8042974890316739,1.086895217551534,5,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1.3223652142096962,-1.0109093429124179,2,3,0,2,4,3,1.585317819456065,17810,1.7246808787816195,1,12,3,4,0,1.76397152927805,-0.6201892226844657,3,-0.0013328996684553085,-0.8915894197262932,-0.6791456840737199,0.8065414765793012,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6653541062033014,-0.7641208792270812,3,3,1,1,5,4,2.812594511868042,18625,0.12286069757234411,0,14,3,2,1,1.76397152927805,-0.6201892226844657,3,0.16194730971731802,0.7649976209279952,-0.6791456840737199,0.8065414765793012,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.11784484953130571,0.09963874367159682,1,3,1,3,1,3,-0.8114413720964108,12127,-1.0785044383346125,0,17,3,2,1,-1.0644701017820986,-2.171981830933257,2,-0.8177339465973219,-0.8915894197262932,-0.6791456840737199,-0.5952272282818631,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1.4318670655440953,2.320734916839626,3,4,1,2,3,1,0.9245092125652672,16586,0.523315742874663,1,13,3,2,1,1.121143885855289,0.1557070814399298,3,-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,-1.1559347102263289,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.5558522548689022,-1.0109093429124179,2,4,0,2,2,4,-0.09368848654106826,4051,2.5255909693862573,1,13,3,4,1,-0.42164245835933756,0.9316033855643254,3,-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,-0.5952272282818631,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.008342998196906572,0.09963874367159682,3,3,0,4,3,4,1.5385725160747223,15471,-0.6780493930322936,1,25,4,1,1,0.6068817711170802,-0.6201892226844657,3,1.4681889848035046,1.8693889813641875,1.1834366957553253,1.086895217551534,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-2.072192177156677,-0.5173324155417446,3,2,1,3,1,2,-0.9826991653935114,8059,-0.6780493930322936,1,14,3,4,0,-1.4501666878357553,0.1557070814399298,3,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-0.6486681098094882,1.5803695257836163,4,4,1,3,2,3,-0.06882848428826333,21057,-0.6780493930322936,1,15,3,4,2,-0.16451140099023315,0.1557070814399298,2,0.48850772848886465,-0.6154915796172451,1.1834366957553253,0.8065414765793012,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1.7603726195472926,-0.270543951856408,2,1,0,2,3,4,0.9415075047039373,20715,1.7246808787816195,1,18,3,4,1,3.049626816123572,0.1557070814399298,3,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,-0.0345197463373974,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
-0.8676718124782865,-0.270543951856408,3,3,1,3,2,4,0.025512037081355403,4204,-0.6780493930322936,1,11,3,2,2,-0.678773515728442,-0.6201892226844657,3,-0.16461310905422863,-1.1676872598353414,-0.3687152874355457,-1.1559347102263289,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9771736638126857,1.827157989468953,3,3,1,3,1,2,-0.8700854799748223,7324,-0.6780493930322936,1,17,3,3,3,-1.3216011591512031,0.1557070814399298,3,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.8676718124782865,-1.0109093429124179,2,2,0,2,1,1,-0.8889960799790928,6689,-0.6780493930322936,1,11,3,4,1,-1.3216011591512031,-1.3960855268088614,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1.4318670655440953,1.5803695257836163,5,3,1,1,4,4,1.680295776780884,24450,-0.6780493930322936,1,13,3,4,0,2.6639302300699153,-0.6201892226844657,3,4.080672334975878,0.48889978081894714,3.3564494722225446,1.3672489585237668,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0.4463504035345031,-0.6407266473844129,3,3,1,1,2,2,-0.015496342703186072,20794,1.3242258334793007,0,19,3,2,1,-0.16451140099023315,0.9316033855643254,3,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.10115885313749257,-0.7641208792270812,2,4,1,4,2,1,0.07204486181096464,26308,1.3242258334793007,0,20,4,1,1,0.2211851850634235,0.1557070814399298,3,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7581699611438873,-0.02375548817107146,3,2,1,3,1,4,-1.1520446508250117,16019,-0.6780493930322936,0,13,3,3,0,-1.3216011591512031,0.1557070814399298,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1.4318670655440953,0.9633983665702748,5,4,0,2,3,1,1.437645156501369,21981,0.9237707881769818,0,15,3,3,3,0.9925783571707368,0.1557070814399298,3,1.141628566031958,1.8693889813641875,-0.3687152874355457,1.9279564404682326,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.10115885313749257,-0.14714972001373974,3,3,0,3,3,3,0.7634503945513685,8202,-0.6780493930322936,0,13,3,2,3,0.7354472998016324,-0.6201892226844657,3,1.6314691941892778,2.6976825016913315,3.0460190755843706,1.086895217551534,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.6508707682128936,2.4441291486822943,4,1,1,3,1,4,-0.6418834080131771,19788,-0.27759434772997477,0,15,3,2,2,0.6068817711170802,0.1557070814399298,2,0.32522751910309133,1.0410954610370433,-0.6791456840737199,-1.1559347102263289,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.5391662584750891,-0.5173324155417446,4,4,1,2,2,4,0.674846796778551,10138,2.1251359240839385,0,24,4,2,0,-0.42164245835933756,-1.3960855268088614,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-0.8676718124782865,-0.14714972001373974,4,2,1,1,1,1,-0.9314918103257679,4759,-0.6780493930322936,1,11,3,4,0,-0.5502079870438897,0.9316033855643254,2,-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,0.8065414765793012,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-2.072192177156677,0.09963874367159682,3,4,0,2,1,3,-1.12675969126874,9724,-0.6780493930322936,0,12,3,1,0,-1.4501666878357553,-0.6201892226844657,3,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.4463504035345031,-0.02375548817107146,4,3,1,3,1,1,-0.8953704395310941,20520,-0.6780493930322936,0,20,4,2,2,-0.8073390444129942,-0.6201892226844657,3,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,-0.0345197463373974,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7581699611438873,-0.7641208792270812,3,4,0,3,1,1,-0.8171782956932119,8556,0.9237707881769818,1,11,3,3,0,-0.42164245835933756,1.707499689688721,3,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,-0.0345197463373974,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
-0.6486681098094882,-1.0109093429124179,4,3,1,3,1,2,-0.8503249653636185,18775,-0.6780493930322936,0,17,3,2,0,-1.3216011591512031,0.9316033855643254,3,-0.9810141559830953,-0.8915894197262932,-0.3687152874355457,-1.1559347102263289,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0.4463504035345031,-0.14714972001373974,3,3,0,3,2,2,-0.448315356284072,26841,0.9237707881769818,0,21,4,3,1,0.34975071374797573,0.1557070814399298,3,-0.32789331844000197,-0.063295899399149,-0.3687152874355457,-0.0345197463373974,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1.2128633628752972,-1.0109093429124179,4,1,1,4,4,4,2.205967961169255,16154,-0.27759434772997477,0,22,4,3,0,2.0211025866471544,0.1557070814399298,2,-0.32789331844000197,-0.063295899399149,-0.058284890797371494,-0.8755809692540959,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0.11784484953130571,-0.7641208792270812,4,3,1,3,1,3,-0.7823317968089383,2997,0.12286069757234411,0,16,3,1,1,-0.42164245835933756,-0.6201892226844657,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.5391662584750891,-0.8875151110697495,3,3,0,3,1,2,-0.8781596687406906,3956,-0.6780493930322936,0,13,3,3,1,-0.42164245835933756,0.9316033855643254,3,0.16194730971731802,-1.1676872598353414,-0.6791456840737199,0.8065414765793012,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.42966440714069,-0.8875151110697495,4,4,1,3,2,4,-0.21203909555655842,3921,-0.6780493930322936,0,14,3,3,2,-0.678773515728442,1.707499689688721,3,-0.16461310905422863,-0.6154915796172451,-0.6791456840737199,-0.0345197463373974,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
